id_establecimiento,provincia,canton,parroquia,tipo_establecimiento,institucion,sector,provincia_norm,canton_norm,parroquia_norm,codigo_dpa
2428,ESMERALDAS,ATACAMES,LA UNIÓN,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ATACAMES,UNION,2130.0
2429,ESMERALDAS,ATACAMES,SÚA (CAB EN LA BOCANA),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ATACAMES,SUA,3880.0
2430,ESMERALDAS,ATACAMES,TONCHIGÜE,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ATACAMES,TONCHIGUE,4055.0
2431,ESMERALDAS,ATACAMES,TONSUPA,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ATACAMES,TONSUPA,1615.0
2432,ESMERALDAS,QUININDE,ROSA ZÁRATE (QUININDÉ),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,ROSA,5895.0
2433,ESMERALDAS,QUININDE,ROSA ZÁRATE (QUININDÉ),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,ROSA,5895.0
2434,ESMERALDAS,QUININDE,ROSA ZÁRATE (QUININDÉ),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,ROSA,5895.0
2435,ESMERALDAS,QUININDE,ROSA ZÁRATE (QUININDÉ),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,ROSA,5895.0
2436,ESMERALDAS,QUININDE,CUBE,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,CUBE,700.0
2437,ESMERALDAS,QUININDE,CUBE,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,CUBE,700.0
2438,ESMERALDAS,QUININDE,CUBE,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,CUBE,700.0
2439,ESMERALDAS,QUININDE,MALIMPIA,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,MALIMPIA,2345.0
2440,ESMERALDAS,QUININDE,MALIMPIA,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,MALIMPIA,2345.0
2441,ESMERALDAS,QUININDE,MALIMPIA,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,MALIMPIA,2345.0
2442,ESMERALDAS,QUININDE,VICHE,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,VICHE,4230.0
2443,ESMERALDAS,QUININDE,LA UNIÓN,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,UNION,1530.0
2444,ESMERALDAS,QUININDE,LA UNIÓN,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,UNION,1530.0
2445,ESMERALDAS,QUININDE,CUBE,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,CUBE,700.0
2446,ESMERALDAS,QUININDE,MALIMPIA,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,MALIMPIA,2345.0
2447,ESMERALDAS,QUININDE,MALIMPIA,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,MALIMPIA,2345.0
2448,ESMERALDAS,SAN LORENZO,SANTA RITA,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,SANTA,3725.0
2449,ESMERALDAS,SAN LORENZO,URBINA,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,URBINA,4125.0
2450,ESMERALDAS,SAN LORENZO,ANCÓN (PICHANGAL) (CAB. EN PALMA REAL),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,ANCON,110.0
2451,ESMERALDAS,SAN LORENZO,CARONDELET,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,CARONDELET,535.0
2452,ESMERALDAS,SAN LORENZO,CARONDELET,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,CARONDELET,535.0
2453,ESMERALDAS,SAN LORENZO,MATAJE (CAB EN SANTANDER),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,MATAJE,2395.0
2454,ESMERALDAS,SAN LORENZO,SAN JAVIER DE CACHAVÍ (CAM. EN SAN JAVIER),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,SAN,3455.0
2454,ESMERALDAS,SAN LORENZO,SAN JAVIER DE CACHAVÍ (CAM. EN SAN JAVIER),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,SAN,6130.0
2455,ESMERALDAS,SAN LORENZO,SANTA RITA,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,SANTA,3725.0
2456,ESMERALDAS,SAN LORENZO,TULULBÍ (CAB EN RICAURTE),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,TULULBI,4075.0
2457,ESMERALDAS,SAN LORENZO,ALTO TAMBO (CAB EN GUADUAL),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,ALTO,70.0
2458,ESMERALDAS,ELOY ALFARO,ATAHUALPA (CAB. EN CAMARONES),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,ATAHUALPA,200.0
2459,ESMERALDAS,ELOY ALFARO,TELEMBÍ,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,TELEMBI,4170.0
2460,ESMERALDAS,ELOY ALFARO,MALDONADO,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,MALDONADO,2335.0
2461,ESMERALDAS,ELOY ALFARO,SAN FRANCISCO DE ONZOLE,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,SAN,3405.0
2461,ESMERALDAS,ELOY ALFARO,SAN FRANCISCO DE ONZOLE,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,SAN,1505.0
2462,ESMERALDAS,SAN LORENZO,CONCEPCIÓN,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,CONCEPCION,620.0
2463,ESMERALDAS,ELOY ALFARO,ANCHAYACU,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,ANCHAYACU,120.0
2464,ESMERALDAS,ELOY ALFARO,LUIS VARGAS TORRES (CAB. EN PLAYA DE ORO),Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,LUIS,2225.0
2465,ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,SANTO,4465.0
2466,ESMERALDAS,ELOY ALFARO,SELVA ALEGRE,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,SELVA,3805.0
2467,ESMERALDAS,ELOY ALFARO,COLÓN ELOY DEL MARÍA,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,COLON,1510.0
2468,ESMERALDAS,SAN LORENZO,5 DE JUNIO (CAB EN UIMBÌ),Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,JUNIO,570.0
2469,ESMERALDAS,ELOY ALFARO,TIMBIRÉ,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,TIMBIRE,1515.0
2470,ESMERALDAS,ELOY ALFARO,LA TOLA,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,TOLA,2125.0
2471,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,VALDEZ,6205.0
2472,ESMERALDAS,ELOY ALFARO,PAMPANAL DE BOLÍVAR,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,PAMPANAL,2670.0
2473,ESMERALDAS,SAN LORENZO,TAMBILLO,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,TAMBILLO,3955.0
2474,ESMERALDAS,ELOY ALFARO,SANTA LUCÍA DE LAS PEÑAS,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,SANTA,4595.0
2475,ESMERALDAS,MUISNE,BOLÍVAR,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,BOLIVAR,355.0
2476,ESMERALDAS,MUISNE,SAN FRANCISCO,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3390.0
2476,ESMERALDAS,MUISNE,SAN FRANCISCO,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3430.0
2476,ESMERALDAS,MUISNE,SAN FRANCISCO,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3470.0
2477,ESMERALDAS,MUISNE,SAN GREGORIO,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3390.0
2477,ESMERALDAS,MUISNE,SAN GREGORIO,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3430.0
2477,ESMERALDAS,MUISNE,SAN GREGORIO,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3470.0
2478,ESMERALDAS,MUISNE,SAN JOSÉ DE CHAMANGA (CAB. EN CAHAMANGA),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3390.0
2478,ESMERALDAS,MUISNE,SAN JOSÉ DE CHAMANGA (CAB. EN CAHAMANGA),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3430.0
2478,ESMERALDAS,MUISNE,SAN JOSÉ DE CHAMANGA (CAB. EN CAHAMANGA),Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3470.0
2479,ESMERALDAS,MUISNE,MUISNE,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,MUISNE,5670.0
2480,ESMERALDAS,MUISNE,DAULE,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,DAULE,1010.0
2481,ESMERALDAS,MUISNE,SAN GREGORIO,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3390.0
2481,ESMERALDAS,MUISNE,SAN GREGORIO,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3430.0
2481,ESMERALDAS,MUISNE,SAN GREGORIO,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3470.0
2482,ESMERALDAS,MUISNE,SAN GREGORIO,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3390.0
2482,ESMERALDAS,MUISNE,SAN GREGORIO,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3430.0
2482,ESMERALDAS,MUISNE,SAN GREGORIO,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SAN,3470.0
2483,ESMERALDAS,MUISNE,SALIMA,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,SALIMA,3280.0
2484,ESMERALDAS,MUISNE,DAULE,Centro de Salud A,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,DAULE,1010.0
2485,ESMERALDAS,MUISNE,BOLÍVAR,Puesto de Salud,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,BOLIVAR,355.0
2486,ESMERALDAS,ESMERALDAS,ESMERALDAS,Hospital General,Ministerio de Salud Público,Sector público,ESMERALDAS,ESMERALDAS,ESMERALDAS,5335.0
2487,ESMERALDAS,ATACAMES,ATACAMES,Hospital Básico,Ministerio de Salud Público,Sector público,ESMERALDAS,ATACAMES,ATACAMES,6380.0
2488,ESMERALDAS,QUININDE,ROSA ZÁRATE (QUININDÉ),Hospital Básico,Ministerio de Salud Público,Sector público,ESMERALDAS,QUININDE,ROSA,5895.0
2489,ESMERALDAS,SAN LORENZO,SAN LORENZO,Hospital Básico,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,SAN,3455.0
2489,ESMERALDAS,SAN LORENZO,SAN LORENZO,Hospital Básico,Ministerio de Salud Público,Sector público,ESMERALDAS,SAN,SAN,6130.0
2490,ESMERALDAS,ELOY ALFARO,BORBÓN,Hospital Básico,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,BORBON,370.0
2491,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),Hospital Básico,Ministerio de Salud Público,Sector público,ESMERALDAS,ELOY,VALDEZ,6205.0
2492,ESMERALDAS,MUISNE,MUISNE,Hospital Básico,Ministerio de Salud Público,Sector público,ESMERALDAS,MUISNE,MUISNE,5670.0
2493,AZUAY,CUENCA,MOLLETURO,Centro de Salud A,Ministerio de Salud Público,Sector público,AZUAY,CUENCA,MOLLETURO,2430.0
2494,AZUAY,CUENCA,MOLLETURO,Puesto de Salud,Ministerio de Salud Público,Sector público,AZUAY,CUENCA,MOLLETURO,2430.0
2495,GUAYAS,BALAO,BALAO,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,BALAO,BALAO,5470.0
2496,AZUAY,CAMILO PONCE ENRÍQUEZ,CAMILO PONCE ENRÍQUEZ,Puesto de Salud,Ministerio de Salud Público,Sector público,AZUAY,CAMILO,CAMILO,6875.0
2497,AZUAY,CAMILO PONCE ENRÍQUEZ,CAMILO PONCE ENRÍQUEZ,Puesto de Salud,Ministerio de Salud Público,Sector público,AZUAY,CAMILO,CAMILO,6875.0
2498,CHIMBORAZO,CUMANDÁ,CUMANDÁ,Centro de Salud A,Ministerio de Salud Público,Sector público,CHIMBORAZO,CUMANDA,CUMANDA,6420.0
2499,GUAYAS,SIMÓN BOLÍVAR,SIMÓN BOLÍVAR,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,SIMON,SIMON,6385.0
2501,GUAYAS,NARANJAL,SANTA ROSA DE FLANDES,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,NARANJAL,SANTA,3740.0
2502,GUAYAS,NARANJITO,NARANJITO,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,NARANJITO,NARANJITO,5705.0
2503,GUAYAS,SAMBORONDÓN,SAMBORONDÓN,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,SAMBORONDON,SAMBORONDON,5925.0
2504,GUAYAS,SANTA LUCIA,SANTA LUCÍA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,SANTA,SANTA,6580.0
2505,GUAYAS,SANTA LUCIA,SANTA LUCÍA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,SANTA,SANTA,6580.0
2506,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2507,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2508,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2509,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2510,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2511,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2512,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2513,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2514,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2515,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2516,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2517,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2518,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2519,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2520,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2521,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2522,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2523,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2524,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2525,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2526,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2527,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2528,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2529,GUAYAS,GUAYAQUIL,GARCÍA MORENO,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,GARCIA,5380.0
2530,GUAYAS,GUAYAQUIL,GARCÍA MORENO,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,GARCIA,5380.0
2531,GUAYAS,GUAYAQUIL,GARCÍA MORENO,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,GARCIA,5380.0
2532,GUAYAS,GUAYAQUIL,LETAMENDI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,LETAMENDI,5585.0
2533,GUAYAS,GUAYAQUIL,XIMENA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,XIMENA,6265.0
2534,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2535,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud C,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2536,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2537,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud B,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2538,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2539,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud B,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2540,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud B,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2541,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud B,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2542,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud B,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2543,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud B,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2544,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2545,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud B,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2546,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud B,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2547,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud B,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2548,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,FEBRES,5355.0
2550,GUAYAS,GUAYAQUIL,LETAMENDI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,LETAMENDI,5585.0
2551,GUAYAS,GUAYAQUIL,OLMEDO (SAN ALEJO),Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,OLMEDO,5720.0
2552,GUAYAS,GUAYAQUIL,ROCA,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,ROCA,5880.0
2554,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2555,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2556,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2557,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2558,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2559,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2560,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2561,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2562,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2563,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2564,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2565,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2566,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2567,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2568,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2569,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2570,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2571,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2573,GUAYAS,GUAYAQUIL,JUAN GÓMEZ RENDÓN (PROGRESO),Subcentro de Salud,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,JUAN,1870.0
2576,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2577,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud C,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2578,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2579,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2580,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2581,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2582,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2583,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2584,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud C,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2585,GUAYAS,GUAYAQUIL,PASCUALES,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,PASCUALES,6405.0
2586,GUAYAS,GUAYAQUIL,TARQUI,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2587,GUAYAS,GUAYAQUIL,TARQUI,Subcentro de Salud,Ministerio de Salud Público,Sector público,GUAYAS,GUAYAQUIL,TARQUI,6150.0
2589,GUAYAS,SIMÓN BOLÍVAR,SIMÓN BOLÍVAR,Centro de Salud A,Ministerio de Salud Público,Sector público,GUAYAS,SIMON,SIMON,6385.0
